binary_accuracy,dice_coef,iou,loss,precision,recall,val_binary_accuracy,val_dice_coef,val_iou,val_loss,val_precision,val_recall,learning_rate
0.9743228554725647,0.4593329131603241,0.29814010858535767,0.5885949730873108,0.2997252345085144,0.9825736284255981,0.9928488731384277,0.7542703151702881,0.6054847240447998,0.3919421136379242,0.6182917356491089,0.9669217467308044,9.999999747378752e-05
0.9923014044761658,0.7372156977653503,0.5837984681129456,0.31386256217956543,0.5934036374092102,0.9730212092399597,0.9945277571678162,0.8007913827896118,0.6677665710449219,0.2541903555393219,0.6824133992195129,0.9688589572906494,9.999999747378752e-05
0.9949930310249329,0.8122801184654236,0.6838994026184082,0.23532767593860626,0.6958576440811157,0.9754863977432251,0.9950076341629028,0.8155925869941711,0.6886081099510193,0.2295527309179306,0.7022407054901123,0.9725813269615173,9.999999747378752e-05
0.9957206845283508,0.8355215191841125,0.7175076603889465,0.21017318964004517,0.7286748290061951,0.97908616065979,0.9955512881278992,0.8329302072525024,0.7136936187744141,0.21247807145118713,0.7260716557502747,0.9766702651977539,9.999999747378752e-05
0.9961118698120117,0.8485422134399414,0.7369220852851868,0.19592377543449402,0.7474437355995178,0.981256365776062,0.9964917302131653,0.8634436130523682,0.7597014904022217,0.19358128309249878,0.773690402507782,0.9767534136772156,9.999999747378752e-05
0.9963986277580261,0.8582392334938049,0.7516791820526123,0.18449679017066956,0.7616965770721436,0.9828054308891296,0.9967993497848511,0.8739298582077026,0.7760882377624512,0.18302972614765167,0.7905226349830627,0.9770134687423706,9.999999747378752e-05
0.9966402053833008,0.8667035102844238,0.7647571563720703,0.17608840763568878,0.7743894457817078,0.9839980602264404,0.9967982172966003,0.8742180466651917,0.7765429615974426,0.1744726449251175,0.7886890769004822,0.9805536866188049,9.999999747378752e-05
0.9967968463897705,0.8721916079521179,0.7733495831489563,0.16912224888801575,0.7826481461524963,0.9848699569702148,0.9968538880348206,0.8762362003326416,0.779733419418335,0.17104890942573547,0.7915874719619751,0.9811565279960632,9.999999747378752e-05
0.9969439506530762,0.8775053024291992,0.7817455530166626,0.1640835404396057,0.7907101511955261,0.9857032895088196,0.9974687695503235,0.8970305919647217,0.8132869005203247,0.1792142242193222,0.8333563804626465,0.9712400436401367,9.999999747378752e-05
0.9973552823066711,0.8923825025558472,0.805682361125946,0.1512860357761383,0.8136568069458008,0.9879781007766724,0.997369110584259,0.894483208656311,0.8091086745262146,0.15939711034297943,0.8209964036941528,0.9824188351631165,4.999999873689376e-05
0.9975059628486633,0.8979130387306213,0.8147394061088562,0.1438073068857193,0.822265088558197,0.9888941049575806,0.9974799156188965,0.8986226320266724,0.8159080743789673,0.1529771089553833,0.827016294002533,0.9838044047355652,4.999999873689376e-05
0.9975967407226562,0.9012532234191895,0.820257306098938,0.14180205762386322,0.8275648355484009,0.9893465638160706,0.9974274039268494,0.8968731760978699,0.81302809715271,0.15230248868465424,0.8234342336654663,0.984694242477417,4.999999873689376e-05
0.9976912140846252,0.9048376083374023,0.8262122869491577,0.13646300137043,0.8331872224807739,0.9899672865867615,0.99776291847229,0.9087293744087219,0.8327259421348572,0.15223288536071777,0.8464311957359314,0.9809265732765198,4.999999873689376e-05
0.9977390170097351,0.9067274332046509,0.8293700814247131,0.13584385812282562,0.8361964821815491,0.9902491569519043,0.9974632859230042,0.8981883525848389,0.8151922821998596,0.14995145797729492,0.8245691061019897,0.9862421154975891,4.999999873689376e-05
0.9977779388427734,0.9083578586578369,0.8321029543876648,0.1339198797941208,0.8387494087219238,0.9905657172203064,0.9977346062660217,0.9078660011291504,0.8312771320343018,0.14750325679779053,0.8428892493247986,0.9836974143981934,4.999999873689376e-05
0.9978511333465576,0.9109124541282654,0.8364039063453674,0.13103614747524261,0.8429548144340515,0.990794837474823,0.9977737665176392,0.9093121886253357,0.8337052464485168,0.14740189909934998,0.8453987240791321,0.9836798906326294,4.999999873689376e-05
0.997892439365387,0.9124288558959961,0.8389599323272705,0.12844634056091309,0.8453810811042786,0.9910295009613037,0.9979091882705688,0.914205014705658,0.8419684171676636,0.1490703970193863,0.8555551767349243,0.9814878106117249,4.999999873689376e-05
0.9979311227798462,0.9140540361404419,0.8417105674743652,0.13004426658153534,0.8479441404342651,0.9913392663002014,0.9977226257324219,0.9076122045516968,0.8308516144752502,0.14571772515773773,0.8411747217178345,0.9854445457458496,4.999999873689376e-05
0.9979631304740906,0.915226936340332,0.8437017798423767,0.1265806406736374,0.8498659133911133,0.9914723634719849,0.997758686542511,0.9088926911354065,0.8330003023147583,0.1462555229663849,0.843742847442627,0.98494553565979,4.999999873689376e-05
0.9981136322021484,0.9210818409919739,0.8537045121192932,0.12103332579135895,0.8593133091926575,0.9924086928367615,0.9980096817016602,0.9181936979293823,0.8487597703933716,0.14240415394306183,0.8606641888618469,0.9839650392532349,2.499999936844688e-05
0.9981927871704102,0.9241454005241394,0.8589878678321838,0.11887528002262115,0.864303708076477,0.9928887486457825,0.9980986714363098,0.9215009808540344,0.8544291853904724,0.14237818121910095,0.8673019409179688,0.9829255938529968,2.499999936844688e-05
0.9982374310493469,0.9258958697319031,0.8620157241821289,0.11626635491847992,0.8671870231628418,0.9931283593177795,0.9981243014335632,0.9224488735198975,0.8560604453086853,0.14130297303199768,0.8688105940818787,0.9831459522247314,2.499999936844688e-05
0.9982666373252869,0.9270504713058472,0.8640199303627014,0.11432328075170517,0.8690357208251953,0.9933645129203796,0.998169481754303,0.9241626858711243,0.8590171933174133,0.1423344910144806,0.8724667429924011,0.9823707938194275,2.499999936844688e-05
0.9983012080192566,0.9284729957580566,0.8664938807487488,0.11386704444885254,0.8714145421981812,0.9935267567634583,0.9981869459152222,0.9247828125953674,0.8600893020629883,0.14399011433124542,0.8739647269248962,0.9818755388259888,2.499999936844688e-05
0.9983281493186951,0.9293268918991089,0.8679839968681335,0.11432184278964996,0.872755765914917,0.9937398433685303,0.9981420636177063,0.9231787919998169,0.8573185205459595,0.1417580544948578,0.8699463605880737,0.9833504557609558,2.499999936844688e-05
0.9983546137809753,0.9304201006889343,0.8698987364768982,0.11118955910205841,0.8746063113212585,0.9938483834266663,0.9982007741928101,0.9253782033920288,0.8611198663711548,0.14195004105567932,0.8742929100990295,0.9828038215637207,2.499999936844688e-05
0.9983705282211304,0.9311144948005676,0.8711110949516296,0.1120552122592926,0.8757200837135315,0.9939941763877869,0.9981426000595093,0.9232809543609619,0.8574947714805603,0.13932521641254425,0.8692277669906616,0.9845024943351746,2.499999936844688e-05
0.9983890652656555,0.931877076625824,0.8724456429481506,0.11032171547412872,0.8769963979721069,0.9940891265869141,0.9981358051300049,0.9230195879936218,0.857043981552124,0.13946734368801117,0.8687769770622253,0.9844866394996643,2.499999936844688e-05
0.9984159469604492,0.932870626449585,0.8741859197616577,0.10842256247997284,0.8786914348602295,0.9941715002059937,0.9983030557632446,0.9291646480560303,0.8677008152008057,0.14544294774532318,0.8827269077301025,0.9807596802711487,2.499999936844688e-05
0.9984909892082214,0.9359037280082703,0.879534900188446,0.10796091705560684,0.8836501836776733,0.9947340488433838,0.99830162525177,0.9292113780975342,0.8677822947502136,0.14243844151496887,0.8817353844642639,0.9820908904075623,1.249999968422344e-05
