binary_accuracy,dice_coef,iou,loss,precision,recall,val_binary_accuracy,val_dice_coef,val_iou,val_loss,val_precision,val_recall,learning_rate
0.988533079624176,0.6499104499816895,0.4813838005065918,0.8014242649078369,0.483346164226532,0.9916384816169739,0.990831732749939,0.7039810419082642,0.543187141418457,0.6737895607948303,0.5468268394470215,0.9878950119018555,9.999999747378752e-05
0.9927087426185608,0.7459275722503662,0.5948052406311035,0.584625780582428,0.595862090587616,0.9970273375511169,0.9957517385482788,0.8344423174858093,0.7159165740013123,0.5285056233406067,0.7319286465644836,0.9703486561775208,9.999999747378752e-05
0.9955556392669678,0.8279587626457214,0.7064248919487,0.4086638391017914,0.7084185481071472,0.9960325956344604,0.9959680438041687,0.8419672846794128,0.727067232131958,0.33661410212516785,0.7418200373649597,0.9733754396438599,9.999999747378752e-05
0.9975019097328186,0.8949931859970093,0.809945285320282,0.19582264125347137,0.8156931400299072,0.9913739562034607,0.9975517392158508,0.8958495259284973,0.8113473057746887,0.20875507593154907,0.8441044092178345,0.9543530344963074,9.999999747378752e-05
0.9981318712234497,0.9191715717315674,0.8504322171211243,0.09201562404632568,0.8582264184951782,0.9894368052482605,0.9980396032333374,0.911544680595398,0.8374663591384888,0.281315416097641,0.9078680872917175,0.9152511358261108,9.999999747378752e-05
0.9983013272285461,0.9259843826293945,0.8621696829795837,0.06745049357414246,0.8699178695678711,0.989774227142334,0.997672975063324,0.9002603888511658,0.8186123371124268,0.20037221908569336,0.8539933562278748,0.9518278241157532,9.999999747378752e-05
0.9983990788459778,0.9299522638320923,0.869076132774353,0.060352250933647156,0.8762935400009155,0.990610659122467,0.9979854822158813,0.9115605354309082,0.8374931216239929,0.23275554180145264,0.8838927745819092,0.9410163760185242,9.999999747378752e-05
0.9984887838363647,0.9337480068206787,0.8757290840148926,0.05601256340742111,0.8824990391731262,0.9913173913955688,0.9979655146598816,0.9108023643493652,0.8362140655517578,0.227705717086792,0.8820556402206421,0.9414859414100647,9.999999747378752e-05
0.9985737800598145,0.9372049570083618,0.8818266987800598,0.05262349173426628,0.8883063197135925,0.9917959570884705,0.9976023435592651,0.8978978395462036,0.8147137761116028,0.1950484812259674,0.8466501832008362,0.9557492136955261,9.999999747378752e-05
0.9987697601318359,0.9454392790794373,0.8965232372283936,0.04425676167011261,0.9021843075752258,0.9930493831634521,0.9980559349060059,0.9144207835197449,0.8423344492912292,0.2220175862312317,0.8890390396118164,0.9412943720817566,4.999999873689376e-05
0.9988480806350708,0.9487419128417969,0.9024848937988281,0.0406871922314167,0.9077003598213196,0.9936754107475281,0.9981050491333008,0.9162220358848572,0.8453964591026306,0.23555663228034973,0.8944950699806213,0.9390307664871216,4.999999873689376e-05
0.9989049434661865,0.9511817097663879,0.9069088697433472,0.03833087533712387,0.9118099808692932,0.9941082000732422,0.9980217814445496,0.9132503867149353,0.840350329875946,0.22699441015720367,0.8847852945327759,0.9436079263687134,4.999999873689376e-05
0.9989438652992249,0.9529657959938049,0.9101564288139343,0.03651917353272438,0.9147936105728149,0.994461715221405,0.9981747269630432,0.9185677170753479,0.849399209022522,0.2610536515712738,0.9047224521636963,0.9328433275222778,4.999999873689376e-05
0.9989840984344482,0.9546455144882202,0.9132261872291565,0.03491184860467911,0.91764897108078,0.9947486519813538,0.9981548190116882,0.9180054068565369,0.848438024520874,0.25412076711654663,0.9007814526557922,0.9359008073806763,2.499999936844688e-05
0.9990221858024597,0.9562352299690247,0.9161355495452881,0.03344608470797539,0.9203431010246277,0.995032787322998,0.9981215000152588,0.9165666103363037,0.8459833860397339,0.2632003724575043,0.8988639116287231,0.9349806904792786,4.999999873689376e-05
0.9990536570549011,0.957601010799408,0.9186506867408752,0.032150331884622574,0.9226694107055664,0.9952817559242249,0.9981688261032104,0.9185730218887329,0.8494082093238831,0.2647567093372345,0.901887834072113,0.9358871579170227,4.999999873689376e-05
0.9990828633308411,0.9588496088981628,0.9209519624710083,0.030956577509641647,0.924781858921051,0.995522141456604,0.9981812238693237,0.918779730796814,0.8497618436813354,0.2828608453273773,0.9058566093444824,0.9320769906044006,4.999999873689376e-05
0.9991114139556885,0.9600522518157959,0.9231740832328796,0.02992711402475834,0.9268450736999512,0.9957273602485657,0.9981729984283447,0.9183588624000549,0.8490421175956726,0.29357969760894775,0.90547114610672,0.9316188097000122,4.999999873689376e-05
0.999133288860321,0.9609923362731934,0.9249124526977539,0.02903224527835846,0.9284460544586182,0.9959003329277039,0.998180627822876,0.91861891746521,0.8494867086410522,0.300955206155777,0.9071828722953796,0.9303469061851501,2.499999936844688e-05
0.9991943836212158,0.9636939167976379,0.9299319386482239,0.026825925335288048,0.9330862760543823,0.996380090713501,0.9982065558433533,0.919577956199646,0.8511285185813904,0.32368046045303345,0.9100914597511292,0.9292643666267395,2.499999936844688e-05
0.9992303252220154,0.965242326259613,0.9328202605247498,0.02552829124033451,0.9357266426086426,0.9966822266578674,0.9982154369354248,0.9197303056716919,0.8513895869255066,0.3471459746360779,0.912858247756958,0.9267066717147827,2.499999936844688e-05
0.9992514848709106,0.9661878943443298,0.9345874190330505,0.02474426105618477,0.9373369216918945,0.9968728423118591,0.998201310634613,0.9191639423370361,0.8504194021224976,0.35459643602371216,0.911446213722229,0.9270134568214417,2.499999936844688e-05
0.9992692470550537,0.9669511914253235,0.9360169768333435,0.024115515872836113,0.9386516213417053,0.9970119595527649,0.9982078671455383,0.9193768501281738,0.8507839441299438,0.36647140979766846,0.9128680229187012,0.9259790778160095,2.499999936844688e-05
0.9992827773094177,0.9676029682159424,0.9372386336326599,0.023544572293758392,0.9397562742233276,0.9971480369567871,0.998204231262207,0.9191608428955078,0.8504140377044678,0.381616473197937,0.9134148955345154,0.9249795079231262,1.249999968422344e-05
