binary_accuracy,dice_coef,iou,loss,precision,recall,val_binary_accuracy,val_dice_coef,val_iou,val_loss,val_precision,val_recall,learning_rate
0.8825921416282654,0.14351786673069,0.07730625569820404,0.8224277496337891,0.07735038548707962,0.9926953315734863,0.9699655771255493,0.4025691747665405,0.25201040506362915,0.7617413997650146,0.2522573471069336,0.9961315989494324,9.999999747378752e-05
0.9650093913078308,0.3605402708053589,0.21991409361362457,0.7396796345710754,0.22013618052005768,0.995434582233429,0.9837754368782043,0.5550684332847595,0.38414856791496277,0.6939170360565186,0.3847067058086395,0.9962373971939087,9.999999747378752e-05
0.9788549542427063,0.482687771320343,0.3181202709674835,0.6786341667175293,0.3185759484767914,0.9955242276191711,0.9889584183692932,0.6472344398498535,0.47845280170440674,0.6320960521697998,0.47911185026168823,0.9971331357955933,9.999999747378752e-05
0.9850665926933289,0.5691244006156921,0.3977455198764801,0.6227849125862122,0.39848560094833374,0.995352566242218,0.9870120286941528,0.6096044778823853,0.43843960762023926,0.5911875367164612,0.43878036737442017,0.9982318878173828,9.999999747378752e-05
0.9881502985954285,0.6246349811553955,0.45415937900543213,0.5720986127853394,0.45520278811454773,0.9949783682823181,0.9897735118865967,0.6646038889884949,0.49768298864364624,0.5416026711463928,0.49832698702812195,0.997409999370575,9.999999747378752e-05
0.9899908900260925,0.663409411907196,0.49634450674057007,0.5247930884361267,0.49748918414115906,0.9953857064247131,0.9929531216621399,0.7418263554573059,0.5896056890487671,0.4970736503601074,0.5907909274101257,0.9966090321540833,9.999999747378752e-05
0.9922170639038086,0.7170953154563904,0.5589622855186462,0.4766119122505188,0.5603699088096619,0.9955260753631592,0.99480801820755,0.7955806255340576,0.6605511903762817,0.44895559549331665,0.6629200577735901,0.9946194291114807,9.999999747378752e-05
0.9930607676506042,0.7396004796028137,0.5867984890937805,0.4316379725933075,0.588704526424408,0.994512677192688,0.9876033067703247,0.6207626461982727,0.45007675886154175,0.41348928213119507,0.45031994581222534,0.998801589012146,9.999999747378752e-05
0.9943434596061707,0.7769333720207214,0.6352338790893555,0.3830617368221283,0.6376711130142212,0.9940192103385925,0.9930732846260071,0.7454845309257507,0.5942409634590149,0.3588518798351288,0.5947434902191162,0.9985800981521606,9.999999747378752e-05
0.9956613779067993,0.819581925868988,0.6943149566650391,0.3426821827888489,0.6970300078392029,0.9944211840629578,0.996043860912323,0.8363398909568787,0.7187148928642273,0.31779831647872925,0.7212174534797668,0.9951952695846558,4.999999873689376e-05
0.9961009621620178,0.8347845673561096,0.7164208292961121,0.31790438294410706,0.7194729447364807,0.994113564491272,0.9965465068817139,0.8540495038032532,0.7452760934829712,0.3046225905418396,0.7483257055282593,0.9945628643035889,4.999999873689376e-05
0.996420681476593,0.8462201952934265,0.7334330677986145,0.29449713230133057,0.7368351221084595,0.9937440752983093,0.996784508228302,0.8625602126121521,0.7583348155021667,0.2823047637939453,0.7622790932655334,0.9932229518890381,4.999999873689376e-05
0.9967946410179138,0.8599804639816284,0.7543559074401855,0.2711147665977478,0.7581674456596375,0.9933797121047974,0.997072160243988,0.8732796311378479,0.7750632762908936,0.26634645462036133,0.7792907953262329,0.9930494427680969,4.999999873689376e-05
0.9969537258148193,0.8659645915031433,0.7636134028434753,0.25389808416366577,0.7678264379501343,0.9928657412528992,0.9971924424171448,0.8778087496757507,0.7822273969650269,0.24458976089954376,0.7866942882537842,0.9927935004234314,4.999999873689376e-05
