binary_accuracy,dice_coef,iou,loss,precision,recall,val_binary_accuracy,val_dice_coef,val_iou,val_loss,val_precision,val_recall,learning_rate
0.977648913860321,0.48911991715431213,0.32373276352882385,0.6849341988563538,0.32405340671539307,0.9969491958618164,0.9915155172348022,0.7198711037635803,0.5623422861099243,0.5752599835395813,0.5660445094108582,0.9885028004646301,9.999999747378752e-05
0.9937124848365784,0.772689938545227,0.629581093788147,0.4692290723323822,0.631296694278717,0.9956991672515869,0.9956132769584656,0.8307600021362305,0.7105138301849365,0.3784581422805786,0.7229109406471252,0.9764329195022583,9.999999747378752e-05
0.996971845626831,0.8754368424415588,0.778465986251831,0.23504698276519775,0.7841103672981262,0.9908372163772583,0.9976067543029785,0.8972412347793579,0.8136330842971802,0.2233377993106842,0.8519739508628845,0.9475885033607483,9.999999747378752e-05
0.9979301691055298,0.9110895991325378,0.8367006182670593,0.104944609105587,0.8452283143997192,0.9880861639976501,0.9974480867385864,0.8921626210212708,0.8053195476531982,0.17422913014888763,0.8353696465492249,0.9572417140007019,9.999999747378752e-05
0.9981794357299805,0.9210111498832703,0.8535828590393066,0.0731353759765625,0.8618717789649963,0.9888582229614258,0.9977022409439087,0.9010817408561707,0.8199710845947266,0.1925780475139618,0.8577658534049988,0.9490044116973877,9.999999747378752e-05
0.9983007311820984,0.9259538650512695,0.8621166944503784,0.06412095576524734,0.86979079246521,0.9898695349693298,0.9973013401031494,0.8869946599006653,0.7969374656677246,0.18140433728694916,0.8239631056785583,0.9604699015617371,9.999999747378752e-05
0.998407244682312,0.9302968978881836,0.8696780800819397,0.05869618058204651,0.8767907619476318,0.990756630897522,0.9979202747344971,0.9091129899024963,0.8333710432052612,0.21683724224567413,0.8774600625038147,0.9431357979774475,9.999999747378752e-05
0.9985052347183228,0.9343484044075012,0.8767813444137573,0.05461350083351135,0.8834723234176636,0.9914384484291077,0.9980209469795227,0.9125203490257263,0.8391156196594238,0.23043450713157654,0.8900396823883057,0.9361670613288879,9.999999747378752e-05
0.9985857009887695,0.9377548098564148,0.8828067779541016,0.0513279065489769,0.889166533946991,0.9919627904891968,0.9977428317070007,0.9027263522148132,0.8226990699768066,0.19567713141441345,0.8599694967269897,0.9499569535255432,4.999999873689376e-05
0.9987484812736511,0.9445558786392212,0.8949389457702637,0.04484570771455765,0.9004976153373718,0.9931476712226868,0.9980241656303406,0.9128934741020203,0.8397461175918579,0.2330486923456192,0.8883233070373535,0.9388614892959595,4.999999873689376e-05
0.9988183379173279,0.9475294351577759,0.900291919708252,0.04199226200580597,0.9054834842681885,0.9936737418174744,0.9979392886161804,0.9098724722862244,0.8346474766731262,0.2322048842906952,0.8790278434753418,0.9429601430892944,4.999999873689376e-05
0.9988710880279541,0.9497379064559937,0.9042870998382568,0.03999931737780571,0.9092268347740173,0.994028627872467,0.9980373978614807,0.9133792519569397,0.8405680060386658,0.243611142039299,0.8898565769195557,0.9381785988807678,4.999999873689376e-05
0.9989104866981506,0.9515178203582764,0.9075186252593994,0.038268424570560455,0.9122310280799866,0.9943435788154602,0.9980480670928955,0.9136551022529602,0.841036319732666,0.25253087282180786,0.8918519020080566,0.9365515112876892,4.999999873689376e-05
0.9989479780197144,0.9530823230743408,0.9103659987449646,0.03677907586097717,0.9149015545845032,0.9945861101150513,0.9980789422988892,0.9145796895027161,0.8426041603088379,0.2677513062953949,0.8972240090370178,0.9326200485229492,2.499999936844688e-05
0.9989810585975647,0.9545340538024902,0.913023829460144,0.035440899431705475,0.9173652529716492,0.9948412775993347,0.9980503916740417,0.9136106967926025,0.8409613966941833,0.27211418747901917,0.8931394815444946,0.935043215751648,4.999999873689376e-05
0.9990144968032837,0.9558966755867004,0.9155223965644836,0.034108757972717285,0.9196943044662476,0.9950684309005737,0.9980875849723816,0.9150816202163696,0.8434576392173767,0.27131354808807373,0.8964982628822327,0.9344528913497925,4.999999873689376e-05
0.9990413188934326,0.9571329355239868,0.9177822470664978,0.033017463982105255,0.9218067526817322,0.995268702507019,0.9980852603912354,0.9148299694061279,0.8430292010307312,0.28163036704063416,0.8978360295295715,0.9324795603752136,4.999999873689376e-05
0.9990677237510681,0.9581518173217773,0.9196634888648987,0.031996697187423706,0.9235280156135559,0.9954696893692017,0.9981337785720825,0.9164754152297974,0.8458282351493835,0.2998989522457123,0.9049463272094727,0.9283023476600647,4.999999873689376e-05
0.9990938305854797,0.9592621922492981,0.9217098951339722,0.03094821609556675,0.9254377484321594,0.9956490993499756,0.9980555176734924,0.9138025641441345,0.8412858247756958,0.2848908007144928,0.8938795924186707,0.9346338510513306,2.499999936844688e-05
