binary_accuracy,dice_coef,iou,loss,precision,recall,val_binary_accuracy,val_dice_coef,val_iou,val_loss,val_precision,val_recall,learning_rate
0.9702149629592896,0.42461472749710083,0.26953044533729553,0.6022912859916687,0.2702455222606659,0.9902825951576233,0.9797453284263611,0.5259933471679688,0.356845885515213,0.450628399848938,0.35813790559768677,0.9899898171424866,9.999999747378752e-05
0.9931361675262451,0.7601167559623718,0.6130518913269043,0.29543665051460266,0.6209346652030945,0.9797167181968689,0.9792442917823792,0.004949081689119339,0.0024806794244796038,9.637752532958984,0.005428915843367577,0.00454717967659235,9.999999747378752e-05
0.9949690103530884,0.8120170831680298,0.683527946472168,0.2190101444721222,0.6938223838806152,0.9787538647651672,0.9745771288871765,0.44378408789634705,0.28516843914985657,0.6252760291099548,0.29520848393440247,0.893445611000061,9.999999747378752e-05
0.995728611946106,0.8358997106552124,0.7180637717247009,0.19866180419921875,0.7283329963684082,0.9807436466217041,0.9962223172187805,0.8528963327407837,0.7435215711593628,0.222041517496109,0.7639786601066589,0.9652381539344788,9.999999747378752e-05
0.9961839914321899,0.8510375022888184,0.7406966686248779,0.1867515742778778,0.7504236102104187,0.9828029870986938,0.9760749340057373,0.004068106412887573,0.0020381989888846874,9.709023475646973,0.0038564340211451054,0.004304364789277315,9.999999747378752e-05
0.9964912533760071,0.8615236878395081,0.7567321062088013,0.1748029589653015,0.766029417514801,0.9842179417610168,0.9805446267127991,0.0008298396714963019,0.00041509204311296344,9.686927795410156,0.0009949776576831937,0.000711715139914304,9.999999747378752e-05
0.9967074990272522,0.869198203086853,0.7686562538146973,0.16907736659049988,0.7774944305419922,0.9854303002357483,0.9970804452896118,0.8825144171714783,0.7897322773933411,0.20433759689331055,0.8124600648880005,0.9657896161079407,9.999999747378752e-05
0.9968876838684082,0.8754411339759827,0.7784749269485474,0.16033180058002472,0.7869842648506165,0.9862989783287048,0.9970789551734924,0.8800040483474731,0.7857207655906677,0.25295132398605347,0.8243330121040344,0.9437391757965088,9.999999747378752e-05
0.9970004558563232,0.8795024156570435,0.7849205136299133,0.15791350603103638,0.7931511998176575,0.986953854560852,0.9970604181289673,0.8802540898323059,0.7861194610595703,0.23787862062454224,0.8185477256774902,0.9520223736763,9.999999747378752e-05
0.9973285794258118,0.8914237022399902,0.8041143417358398,0.1458604484796524,0.8114849925041199,0.9888288378715515,0.9929596185684204,0.5921395421028137,0.42059531807899475,1.9336169958114624,0.8647230863571167,0.45021870732307434,4.999999873689376e-05
